統計年度,資料來源,分析標的,分析內容,統計項目,統計項目說明,分析結果值,分析結果單位
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,苗栗縣,33.8,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,彰化縣,24.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,南投縣,27.1,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,雲林縣,28,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,嘉義縣,26.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,嘉義市,29.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,屏東縣,30.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,宜蘭縣,29.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,縣市,花蓮縣,32.5,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,縣市,連江縣,4.9,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,整體,26.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,新北市,32.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,臺北市,26.8,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,桃園市,28.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,臺中市,23.9,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,臺南市,27.9,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,高雄市,25.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,基隆市,25.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,新竹縣,22.1,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,新竹市,22.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,苗栗縣,21.2,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,彰化縣,25.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,南投縣,22.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,雲林縣,24.2,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,嘉義縣,26.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,嘉義市,22,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,屏東縣,24.2,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,宜蘭縣,23.8,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,花蓮縣,18.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,臺東縣,17.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,澎湖縣,16.7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,金門縣,15.2,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,縣市,連江縣,6.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,性別,整體,12.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,性別,男,11.1,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,性別,女,13.7,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,性別,整體,21.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,性別,男,22.1,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,性別,女,21.7,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,性別,整體,19.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,性別,男,20.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,性別,女,18.5,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,性別,整體,27.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,性別,男,28.3,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,性別,女,27.5,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,性別,整體,18.3,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,性別,男,17.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,性別,女,18.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,整體,12.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,13-17歲,11.1,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,18-24歲,10.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,25-29歲,12.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,30-34歲,10.7,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,35-39歲,12.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,40-44歲,14.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,45-49歲,13.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,50-54歲,11.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,55-59歲,13,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,60-64歲,11.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,65-69歲,12.5,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,70歲及以上,14.1,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,年齡,拒答,11.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,整體,21.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,13-17歲,31.9,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,18-24歲,26.2,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,25-29歲,23.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,30-34歲,23,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,35-39歲,21.8,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,40-44歲,22.1,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,45-49歲,22.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,50-54歲,20.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,55-59歲,18.2,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,60-64歲,15.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,65-69歲,18.8,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,70歲及以上,16.1,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,年齡,拒答,12.5,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,年齡,整體,19.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,年齡,13-17歲,19.8,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,年齡,18-24歲,21.2,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,很少,年齡,25-29歲,19.7,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,身體質量指數,過重,17.4,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,身體質量指數,肥胖,18.6,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,身體質量指數,不知道/拒答,24.8,百分比
103,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,縣市,整體,12.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,35-39歲,11.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,40-44歲,13.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,45-49歲,10.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,50-54歲,11.9,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,55-59歲,11.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,60-64歲,11.1,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,65-69歲,9.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,70歲及以上,9.5,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,沒有,年齡,拒答,12.7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,整體,26.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,13-17歲,16.7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,18-24歲,17.8,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,25-29歲,21.5,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,30-34歲,21.7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,35-39歲,22.6,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,40-44歲,20.7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,45-49歲,25.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,50-54歲,27.7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,55-59歲,32,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,60-64歲,33.5,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,65-69歲,38.2,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,70歲及以上,48.1,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,不知道/拒答,年齡,拒答,45.5,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,身體質量指數,整體,13.5,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,身體質量指數,過輕,12.3,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,身體質量指數,標準,13.4,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,身體質量指數,過重,14.9,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,身體質量指數,肥胖,13.1,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,經常,身體質量指數,不知道/拒答,7,百分比
102,運動現況調查,縣市政府、學校、社區舉辦運動活動頻率,偶爾,身體質量指數,整體,29.5,百分比
